STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNOW,TMAX,WT09,WT01,WT06,WT02,WT04,WT08,WT03,WT10
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141206,163,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141207,239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141208,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141209,226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141210,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141211,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141212,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141213,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141214,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141215,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141216,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141217,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141218,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141219,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141220,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141221,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141222,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141223,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141224,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141225,241,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141226,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141227,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141228,25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141229,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141230,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,36.3,40.6588,-74.3358,20141231,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20141202,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20141203,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20141208,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20141209,117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20141212,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20141219,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20141222,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0011,CEDAR GROVE TWP 0.9 NE NJ US,101.8,40.8648,-74.2157,20141223,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141201,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141202,25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141203,38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141204,41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141206,206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141207,178,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141208,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141210,483,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141211,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141213,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141216,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141217,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141219,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141220,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141221,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141223,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141224,41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141225,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141226,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141227,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141228,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141229,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141230,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0011,MIDDLETOWN TWP 3.6 NW NJ US,4.9,40.4313,-74.1213,20141231,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141201,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141202,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141203,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141204,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141205,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141206,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141207,343,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141208,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141209,297,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141210,422,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141211,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141212,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141213,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141214,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141215,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141216,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141217,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141218,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141219,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141220,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141221,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141222,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141223,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141224,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141225,254,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141226,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141227,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141228,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141229,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141230,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMN0010,EATONTOWN 1.2 NE NJ US,12.8,40.3034,-74.04,20141231,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141201,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141202,18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141203,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141204,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141205,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141208,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141209,241,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141210,132,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141211,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141212,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141213,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141214,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141215,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141216,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141217,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141218,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141219,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141220,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141221,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141222,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141223,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJES0015,MONTCLAIR 2.2 NNE NJ US,113.4,40.8565,-74.2004,20141231,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141201,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141204,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141205,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141208,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141211,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141212,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141213,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141214,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141215,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141216,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141217,23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141218,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141219,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141220,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141221,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141222,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141223,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141224,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141230,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20141231,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141201,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141202,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141203,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141204,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141205,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141206,124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141207,231,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141208,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141209,102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141210,180,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141211,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141212,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141213,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141214,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141215,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141216,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20141217,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
