,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2188,221,12/1/2014 07:45:07,12/1/2014 07:48:48,382,University Pl & E 14 St,40.73492695,-73.99200509,402,Broadway & E 22 St,40.740343200000005,-73.98955109,21368,Subscriber,1954.0,1
2189,434,12/1/2014 07:45:08,12/1/2014 07:52:22,359,E 47 St & Park Ave,40.75510267,-73.97498696,485,W 37 St & 5 Ave,40.75038009,-73.98338988,20942,Subscriber,1983.0,2
2190,375,12/1/2014 07:45:11,12/1/2014 07:51:26,307,Canal St & Rutgers St,40.71427487,-73.98990025,268,Howard St & Centre St,40.71910537,-73.99973337,16176,Subscriber,1989.0,2
2191,389,12/1/2014 07:45:12,12/1/2014 07:51:41,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,116,W 17 St & 8 Ave,40.74177603,-74.00149746,21335,Subscriber,1966.0,2
2192,2186,12/1/2014 07:45:13,12/1/2014 08:21:39,488,W 39 St & 9 Ave,40.75645824,-73.99372222,390,Duffield St & Willoughby St,40.69221589,-73.9842844,17169,Subscriber,1971.0,1
2193,831,12/1/2014 07:45:19,12/1/2014 07:59:10,326,E 11 St & 1 Ave,40.72953837,-73.98426726,347,W Houston St & Hudson St,40.72873888,-74.00748842,20792,Subscriber,1987.0,2
2194,772,12/1/2014 07:45:19,12/1/2014 07:58:11,305,E 58 St & 3 Ave,40.76095756,-73.96724467,527,E 33 St & 2 Ave,40.744023,-73.976056,21456,Subscriber,1978.0,1
2195,693,12/1/2014 07:45:21,12/1/2014 07:56:54,405,Washington St & Gansevoort St,40.739323,-74.008119,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,18298,Subscriber,1975.0,1
2196,388,12/1/2014 07:45:21,12/1/2014 07:51:49,291,Madison St & Montgomery St,40.713126,-73.984844,308,St James Pl & Oliver St,40.71307916,-73.99851193,20285,Subscriber,1966.0,2
2197,496,12/1/2014 07:45:22,12/1/2014 07:53:38,501,FDR Drive & E 35 St,40.744219,-73.97121214,359,E 47 St & Park Ave,40.75510267,-73.97498696,15308,Subscriber,1992.0,1
2198,156,12/1/2014 07:45:23,12/1/2014 07:47:59,382,University Pl & E 14 St,40.73492695,-73.99200509,294,Washington Square E,40.73049393,-73.99572140000001,14940,Subscriber,1991.0,1
2199,564,12/1/2014 07:45:29,12/1/2014 07:54:53,326,E 11 St & 1 Ave,40.72953837,-73.98426726,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18379,Subscriber,1952.0,2
2200,836,12/1/2014 07:45:31,12/1/2014 07:59:27,328,Watts St & Greenwich St,40.72405549,-74.00965965,304,Broadway & Battery Pl,40.70463334,-74.01361706,15882,Subscriber,1962.0,1
2201,643,12/1/2014 07:45:33,12/1/2014 07:56:16,339,Avenue D & E 12 St,40.72580614,-73.97422494,536,1 Ave & E 30 St,40.74144387,-73.97536082,17972,Subscriber,1981.0,1
2202,736,12/1/2014 07:45:36,12/1/2014 07:57:52,504,1 Ave & E 15 St,40.73221853,-73.98165557,334,W 20 St & 7 Ave,40.74238787,-73.99726235,17559,Subscriber,1984.0,2
2203,496,12/1/2014 07:45:43,12/1/2014 07:53:59,174,E 25 St & 1 Ave,40.7381765,-73.97738662,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,16635,Subscriber,1989.0,1
2204,193,12/1/2014 07:45:43,12/1/2014 07:48:56,195,Liberty St & Broadway,40.70905623,-74.01043382,337,Old Slip & Front St,40.703799200000006,-74.00838676,18389,Subscriber,1984.0,1
2205,435,12/1/2014 07:45:45,12/1/2014 07:53:00,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,491,E 24 St & Park Ave S,40.74096374,-73.98602213,16251,Subscriber,1987.0,1
2206,1665,12/1/2014 07:45:48,12/1/2014 08:13:33,519,Pershing Square North,40.751872999999996,-73.97770600000001,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,15096,Subscriber,1977.0,1
2207,894,12/1/2014 07:45:49,12/1/2014 08:00:43,483,E 12 St & 3 Ave,40.73223272,-73.98889957,147,Greenwich St & Warren St,40.71542197,-74.01121978,16823,Subscriber,1975.0,1
2208,283,12/1/2014 07:45:53,12/1/2014 07:50:36,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16893,Subscriber,1980.0,1
2209,790,12/1/2014 07:45:53,12/1/2014 07:59:03,487,E 20 St & FDR Drive,40.73314259,-73.97573881,440,E 45 St & 3 Ave,40.75255434,-73.97282625,19069,Subscriber,1982.0,1
2210,367,12/1/2014 07:46:00,12/1/2014 07:52:07,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,402,Broadway & E 22 St,40.740343200000005,-73.98955109,20614,Subscriber,1985.0,1
2211,176,12/1/2014 07:46:01,12/1/2014 07:48:57,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,243,Fulton St & Rockwell Pl,40.688226,-73.979382,20585,Subscriber,1973.0,1
2212,423,12/1/2014 07:46:15,12/1/2014 07:53:18,448,W 37 St & 10 Ave,40.75660359,-73.9979009,526,E 33 St & 5 Ave,40.74765947,-73.98490707,14831,Subscriber,1984.0,1
2213,243,12/1/2014 07:46:15,12/1/2014 07:50:18,379,W 31 St & 7 Ave,40.749156,-73.9916,466,W 25 St & 6 Ave,40.74395411,-73.99144871,15402,Subscriber,1994.0,1
2214,604,12/1/2014 07:46:15,12/1/2014 07:56:19,347,W Houston St & Hudson St,40.72873888,-74.00748842,417,Barclay St & Church St,40.71291224,-74.01020234,15454,Subscriber,1960.0,1
2215,625,12/1/2014 07:46:16,12/1/2014 07:56:41,257,Lispenard St & Broadway,40.71939226,-74.00247214,534,Water - Whitehall Plaza,40.70255065,-74.0127234,20882,Subscriber,1988.0,1
2216,565,12/1/2014 07:46:19,12/1/2014 07:55:44,545,E 23 St & 1 Ave,40.736502,-73.97809472,164,E 47 St & 2 Ave,40.75323098,-73.97032517,21534,Subscriber,1970.0,1
2217,395,12/1/2014 07:46:20,12/1/2014 07:52:55,261,Johnson St & Gold St,40.69474881,-73.98362464,233,Joralemon St & Adams St,40.69246277,-73.98963911,21334,Subscriber,1984.0,1
2218,536,12/1/2014 07:46:23,12/1/2014 07:55:19,447,8 Ave & W 52 St,40.76370739,-73.9851615,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,21150,Subscriber,1971.0,1
2219,665,12/1/2014 07:46:24,12/1/2014 07:57:29,531,Forsyth St & Broome St,40.71893904,-73.99266288,368,Carmine St & 6 Ave,40.73038599,-74.00214988,20160,Subscriber,1961.0,2
2220,496,12/1/2014 07:46:27,12/1/2014 07:54:43,521,8 Ave & W 31 St,40.75044999,-73.99481051,536,1 Ave & E 30 St,40.74144387,-73.97536082,15818,Subscriber,1986.0,2
2221,614,12/1/2014 07:46:32,12/1/2014 07:56:46,2009,Catherine St & Monroe St,40.71117444,-73.99682619,259,South St & Whitehall St,40.70122128,-74.01234218,19296,Subscriber,1973.0,2
2222,1003,12/1/2014 07:46:35,12/1/2014 08:03:18,462,W 22 St & 10 Ave,40.74691959,-74.00451887,152,Warren St & Church St,40.71473993,-74.00910627,18103,Subscriber,1981.0,1
2223,1929,12/1/2014 07:46:38,12/1/2014 08:18:47,530,11 Ave & W 59 St,40.771522,-73.99054100000001,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,19921,Subscriber,1970.0,1
2224,838,12/1/2014 07:46:39,12/1/2014 08:00:37,328,Watts St & Greenwich St,40.72405549,-74.00965965,340,Madison St & Clinton St,40.71269042,-73.98776323,15842,Subscriber,1952.0,1
2225,378,12/1/2014 07:46:39,12/1/2014 07:52:57,527,E 33 St & 2 Ave,40.744023,-73.976056,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,19814,Subscriber,1967.0,2
2226,291,12/1/2014 07:46:40,12/1/2014 07:51:31,398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,391,Clark St & Henry St,40.69760127,-73.99344559,20150,Subscriber,1968.0,1
2227,340,12/1/2014 07:46:41,12/1/2014 07:52:21,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,195,Liberty St & Broadway,40.70905623,-74.01043382,18408,Subscriber,1981.0,1
2228,2314,12/1/2014 07:46:42,12/1/2014 08:25:16,476,E 31 St & 3 Ave,40.74394314,-73.97966069,507,E 25 St & 2 Ave,40.73912601,-73.97973776,18965,Subscriber,1970.0,1
2229,524,12/1/2014 07:46:43,12/1/2014 07:55:27,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19594,Subscriber,1981.0,1
2230,2019,12/1/2014 07:46:44,12/1/2014 08:20:23,282,Kent Ave & S 11 St,40.70827295,-73.96834101,501,FDR Drive & E 35 St,40.744219,-73.97121214,20520,Subscriber,1967.0,1
2231,1345,12/1/2014 07:46:48,12/1/2014 08:09:13,467,Dean St & 4 Ave,40.68312489,-73.97895137,309,Murray St & West St,40.7149787,-74.013012,19209,Subscriber,1985.0,2
2232,276,12/1/2014 07:46:49,12/1/2014 07:51:25,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16481,Subscriber,1991.0,1
2233,655,12/1/2014 07:46:54,12/1/2014 07:57:49,401,Allen St & Rivington St,40.72019576,-73.98997825,358,Christopher St & Greenwich St,40.73291553,-74.00711384,14709,Subscriber,1979.0,1
2234,1080,12/1/2014 07:46:54,12/1/2014 08:04:54,342,Columbia St & Rivington St,40.71739973,-73.98016555,440,E 45 St & 3 Ave,40.75255434,-73.97282625,15971,Subscriber,1973.0,1
2235,785,12/1/2014 07:46:55,12/1/2014 08:00:00,405,Washington St & Gansevoort St,40.739323,-74.008119,250,Lafayette St & Jersey St,40.72456089,-73.99565293,14665,Subscriber,1989.0,2
2236,889,12/1/2014 07:46:56,12/1/2014 08:01:45,489,10 Ave & W 28 St,40.75066386,-74.00176802,503,E 20 St & Park Ave,40.73827428,-73.98751968,15490,Subscriber,1974.0,1
2237,1930,12/1/2014 07:46:57,12/1/2014 08:19:07,250,Lafayette St & Jersey St,40.72456089,-73.99565293,530,11 Ave & W 59 St,40.771522,-73.99054100000001,15826,Subscriber,1959.0,2
2238,998,12/1/2014 07:47:10,12/1/2014 08:03:48,168,W 18 St & 6 Ave,40.73971301,-73.99456405,479,9 Ave & W 45 St,40.76019252,-73.9912551,16200,Subscriber,1949.0,1
2239,248,12/1/2014 07:47:11,12/1/2014 07:51:19,152,Warren St & Church St,40.71473993,-74.00910627,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,19652,Subscriber,1961.0,1
2240,213,12/1/2014 07:47:14,12/1/2014 07:50:47,408,Market St & Cherry St,40.71076228,-73.99400398,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,20573,Subscriber,1976.0,1
2241,551,12/1/2014 07:47:14,12/1/2014 07:56:25,521,8 Ave & W 31 St,40.75044999,-73.99481051,476,E 31 St & 3 Ave,40.74394314,-73.97966069,21435,Subscriber,1958.0,2
2242,279,12/1/2014 07:47:16,12/1/2014 07:51:55,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,239,Willoughby St & Fleet St,40.69196566,-73.9813018,17164,Subscriber,1973.0,1
2243,225,12/1/2014 07:47:17,12/1/2014 07:51:02,391,Clark St & Henry St,40.69760127,-73.99344559,392,Jay St & Tech Pl,40.695065,-73.987167,15997,Subscriber,1995.0,1
2244,978,12/1/2014 07:47:17,12/1/2014 08:03:35,347,W Houston St & Hudson St,40.72873888,-74.00748842,304,Broadway & Battery Pl,40.70463334,-74.01361706,19681,Subscriber,1986.0,1
2245,356,12/1/2014 07:47:20,12/1/2014 07:53:16,401,Allen St & Rivington St,40.72019576,-73.98997825,128,MacDougal St & Prince St,40.72710258,-74.00297088,18025,Subscriber,1962.0,1
2246,487,12/1/2014 07:47:22,12/1/2014 07:55:29,247,Perry St & Bleecker St,40.73535398,-74.00483091,2010,Grand St & Greene St,40.72165481,-74.00234737,15911,Subscriber,1987.0,2
2247,330,12/1/2014 07:47:23,12/1/2014 07:52:53,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,20309,Subscriber,1969.0,1
2248,1012,12/1/2014 07:47:27,12/1/2014 08:04:19,267,Broadway & W 36 St,40.75097711,-73.98765428,137,E 56 St & Madison Ave,40.761628,-73.972924,16577,Subscriber,1962.0,2
2249,769,12/1/2014 07:47:29,12/1/2014 08:00:18,328,Watts St & Greenwich St,40.72405549,-74.00965965,345,W 13 St & 6 Ave,40.73649403,-73.99704374,14824,Subscriber,1983.0,2
2250,408,12/1/2014 07:47:33,12/1/2014 07:54:21,423,W 54 St & 9 Ave,40.76584941,-73.98690506,493,W 45 St & 6 Ave,40.7568001,-73.98291153,15659,Subscriber,1966.0,1
2251,781,12/1/2014 07:47:33,12/1/2014 08:00:34,466,W 25 St & 6 Ave,40.74395411,-73.99144871,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,16916,Subscriber,1983.0,1
2252,580,12/1/2014 07:47:34,12/1/2014 07:57:14,519,Pershing Square North,40.751872999999996,-73.97770600000001,490,8 Ave & W 33 St,40.751551,-73.993934,16662,Subscriber,1972.0,1
2253,569,12/1/2014 07:47:34,12/1/2014 07:57:03,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,426,West St & Chambers St,40.71754834,-74.01322069,16829,Subscriber,1985.0,1
2254,912,12/1/2014 07:47:35,12/1/2014 08:02:47,514,12 Ave & W 40 St,40.76087502,-74.00277668,426,West St & Chambers St,40.71754834,-74.01322069,18440,Subscriber,1986.0,2
2255,2274,12/1/2014 07:47:37,12/1/2014 08:25:31,519,Pershing Square North,40.751872999999996,-73.97770600000001,304,Broadway & Battery Pl,40.70463334,-74.01361706,15471,Subscriber,1961.0,1
2256,1068,12/1/2014 07:47:39,12/1/2014 08:05:27,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,340,Madison St & Clinton St,40.71269042,-73.98776323,19718,Subscriber,1986.0,1
2257,320,12/1/2014 07:47:42,12/1/2014 07:53:02,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,17424,Subscriber,1985.0,1
2258,1637,12/1/2014 07:47:44,12/1/2014 08:15:01,490,8 Ave & W 33 St,40.751551,-73.993934,268,Howard St & Centre St,40.71910537,-73.99973337,18273,Subscriber,1970.0,2
2259,162,12/1/2014 07:47:44,12/1/2014 07:50:26,513,W 56 St & 10 Ave,40.768254,-73.988639,449,W 52 St & 9 Ave,40.76461837,-73.98789473,21555,Subscriber,1980.0,1
2260,339,12/1/2014 07:47:49,12/1/2014 07:53:28,119,Park Ave & St Edwards St,40.69608941,-73.97803415,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,15525,Subscriber,1972.0,1
2261,1167,12/1/2014 07:47:49,12/1/2014 08:07:16,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,268,Howard St & Centre St,40.71910537,-73.99973337,20207,Subscriber,1982.0,2
2262,235,12/1/2014 07:47:51,12/1/2014 07:51:46,490,8 Ave & W 33 St,40.751551,-73.993934,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15049,Subscriber,1967.0,1
2263,608,12/1/2014 07:47:51,12/1/2014 07:57:59,526,E 33 St & 5 Ave,40.74765947,-73.98490707,516,E 47 St & 1 Ave,40.75206862,-73.96784384,18102,Subscriber,1978.0,1
2264,464,12/1/2014 07:47:54,12/1/2014 07:55:38,470,W 20 St & 8 Ave,40.74345335,-74.00004031,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19008,Subscriber,1984.0,2
2265,359,12/1/2014 07:47:57,12/1/2014 07:53:56,432,E 7 St & Avenue A,40.72621788,-73.98379855,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15015,Subscriber,1974.0,1
2266,624,12/1/2014 07:47:58,12/1/2014 07:58:22,453,W 22 St & 8 Ave,40.74475148,-73.99915362,514,12 Ave & W 40 St,40.76087502,-74.00277668,15433,Subscriber,1958.0,1
2267,247,12/1/2014 07:47:58,12/1/2014 07:52:05,526,E 33 St & 5 Ave,40.74765947,-73.98490707,160,E 37 St & Lexington Ave,40.748238,-73.978311,21099,Subscriber,1981.0,1
2268,279,12/1/2014 07:47:59,12/1/2014 07:52:38,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,510,W 51 St & 6 Ave,40.7606597,-73.98042047,15641,Subscriber,1980.0,1
2269,1170,12/1/2014 07:48:02,12/1/2014 08:07:32,445,E 10 St & Avenue A,40.72740794,-73.98142006,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18556,Subscriber,1987.0,1
2270,229,12/1/2014 07:48:03,12/1/2014 07:51:52,195,Liberty St & Broadway,40.70905623,-74.01043382,260,Broad St & Bridge St,40.70365182,-74.01167797,19442,Subscriber,1982.0,1
2271,771,12/1/2014 07:48:05,12/1/2014 08:00:56,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,334,W 20 St & 7 Ave,40.74238787,-73.99726235,21058,Subscriber,1974.0,1
2272,180,12/1/2014 07:48:05,12/1/2014 07:51:05,224,Spruce St & Nassau St,40.71146364,-74.00552427,279,Peck Slip & Front Street,40.707873,-74.00166999999999,21357,Subscriber,1981.0,1
2273,633,12/1/2014 07:48:09,12/1/2014 07:58:42,468,Broadway & W 55 St,40.7652654,-73.98192338,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,16059,Subscriber,1990.0,1
2274,414,12/1/2014 07:48:11,12/1/2014 07:55:05,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,21095,Subscriber,1988.0,1
2275,326,12/1/2014 07:48:13,12/1/2014 07:53:39,164,E 47 St & 2 Ave,40.75323098,-73.97032517,484,W 44 St & 5 Ave,40.75500254,-73.98014437,15464,Subscriber,1974.0,1
2276,394,12/1/2014 07:48:18,12/1/2014 07:54:52,487,E 20 St & FDR Drive,40.73314259,-73.97573881,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,21445,Subscriber,1973.0,2
2277,446,12/1/2014 07:48:19,12/1/2014 07:55:45,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,335,Washington Pl & Broadway,40.72903917,-73.99404649,18680,Subscriber,1994.0,1
2278,419,12/1/2014 07:48:19,12/1/2014 07:55:18,400,Pitt St & Stanton St,40.71926081,-73.98178024,339,Avenue D & E 12 St,40.72580614,-73.97422494,19171,Subscriber,1992.0,1
2279,854,12/1/2014 07:48:20,12/1/2014 08:02:34,490,8 Ave & W 33 St,40.751551,-73.993934,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,15722,Subscriber,1988.0,1
2280,466,12/1/2014 07:48:21,12/1/2014 07:56:07,382,University Pl & E 14 St,40.73492695,-73.99200509,127,Barrow St & Hudson St,40.73172428,-74.00674436,14820,Subscriber,1995.0,2
2281,290,12/1/2014 07:48:21,12/1/2014 07:53:11,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,476,E 31 St & 3 Ave,40.74394314,-73.97966069,16584,Subscriber,1958.0,1
2282,609,12/1/2014 07:48:21,12/1/2014 07:58:30,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19990,Subscriber,1971.0,1
2283,1039,12/1/2014 07:48:22,12/1/2014 08:05:41,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,386,Centre St & Worth St,40.71494807,-74.00234482,16480,Subscriber,1987.0,1
2284,219,12/1/2014 07:48:22,12/1/2014 07:52:01,360,William St & Pine St,40.70717936,-74.00887308,417,Barclay St & Church St,40.71291224,-74.01020234,18357,Subscriber,1982.0,1
2285,347,12/1/2014 07:48:23,12/1/2014 07:54:10,546,E 30 St & Park Ave S,40.74444921,-73.98303529,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17196,Subscriber,1971.0,2
2286,368,12/1/2014 07:48:23,12/1/2014 07:54:31,375,Mercer St & Bleecker St,40.72679454,-73.99695094,497,E 17 St & Broadway,40.73704984,-73.99009296,17765,Subscriber,1979.0,1
2287,212,12/1/2014 07:48:29,12/1/2014 07:52:01,116,W 17 St & 8 Ave,40.74177603,-74.00149746,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,18411,Subscriber,1987.0,1
2288,526,12/1/2014 07:48:29,12/1/2014 07:57:15,504,1 Ave & E 15 St,40.73221853,-73.98165557,432,E 7 St & Avenue A,40.72621788,-73.98379855,18591,Subscriber,1959.0,1
2289,388,12/1/2014 07:48:30,12/1/2014 07:54:58,497,E 17 St & Broadway,40.73704984,-73.99009296,388,W 26 St & 10 Ave,40.749717753,-74.002950346,20935,Subscriber,1968.0,1
2290,265,12/1/2014 07:48:42,12/1/2014 07:53:07,524,W 43 St & 6 Ave,40.75527307,-73.98316936,359,E 47 St & Park Ave,40.75510267,-73.97498696,15812,Subscriber,1975.0,1
2291,517,12/1/2014 07:48:42,12/1/2014 07:57:19,463,9 Ave & W 16 St,40.74206539,-74.00443172,444,Broadway & W 24 St,40.742354299999995,-73.98915076,16383,Subscriber,1973.0,1
2292,497,12/1/2014 07:48:42,12/1/2014 07:56:59,359,E 47 St & Park Ave,40.75510267,-73.97498696,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,17925,Subscriber,1970.0,1
2293,1346,12/1/2014 07:48:46,12/1/2014 08:11:12,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16094,Subscriber,1965.0,1
2294,482,12/1/2014 07:48:46,12/1/2014 07:56:48,293,Lafayette St & E 8 St,40.73028666,-73.9907647,247,Perry St & Bleecker St,40.73535398,-74.00483091,17321,Subscriber,1978.0,2
2295,1190,12/1/2014 07:48:46,12/1/2014 08:08:36,447,8 Ave & W 52 St,40.76370739,-73.9851615,482,W 15 St & 7 Ave,40.73935542,-73.99931783,21249,Subscriber,1949.0,1
2296,503,12/1/2014 07:48:50,12/1/2014 07:57:13,497,E 17 St & Broadway,40.73704984,-73.99009296,509,9 Ave & W 22 St,40.7454973,-74.00197139,15021,Subscriber,1963.0,1
2297,1024,12/1/2014 07:48:51,12/1/2014 08:05:55,310,State St & Smith St,40.68926942,-73.98912867,360,William St & Pine St,40.70717936,-74.00887308,19145,Subscriber,1969.0,1
2298,416,12/1/2014 07:48:51,12/1/2014 07:55:47,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,484,W 44 St & 5 Ave,40.75500254,-73.98014437,20554,Subscriber,1987.0,1
2299,1172,12/1/2014 07:48:54,12/1/2014 08:08:26,393,E 5 St & Avenue C,40.72299208,-73.97995466,259,South St & Whitehall St,40.70122128,-74.01234218,20542,Subscriber,1981.0,1
2300,1034,12/1/2014 07:48:55,12/1/2014 08:06:09,261,Johnson St & Gold St,40.69474881,-73.98362464,224,Spruce St & Nassau St,40.71146364,-74.00552427,21147,Subscriber,1984.0,1
2301,458,12/1/2014 07:48:58,12/1/2014 07:56:36,450,W 49 St & 8 Ave,40.76227205,-73.98788205,385,E 55 St & 2 Ave,40.75797322,-73.96603308,14854,Subscriber,1990.0,1
2302,758,12/1/2014 07:49:03,12/1/2014 08:01:41,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,377,6 Ave & Canal St,40.72243797,-74.00566443,18722,Subscriber,1975.0,1
2303,643,12/1/2014 07:49:04,12/1/2014 07:59:47,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,21556,Subscriber,1986.0,2
2304,569,12/1/2014 07:49:05,12/1/2014 07:58:34,517,Pershing Square South,40.751581,-73.97791,516,E 47 St & 1 Ave,40.75206862,-73.96784384,18625,Subscriber,1952.0,1
2305,147,12/1/2014 07:49:07,12/1/2014 07:51:34,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,337,Old Slip & Front St,40.703799200000006,-74.00838676,18175,Subscriber,1990.0,1
2306,638,12/1/2014 07:49:08,12/1/2014 07:59:46,448,W 37 St & 10 Ave,40.75660359,-73.9979009,116,W 17 St & 8 Ave,40.74177603,-74.00149746,15537,Subscriber,1953.0,1
2307,364,12/1/2014 07:49:11,12/1/2014 07:55:15,341,Stanton St & Mangin St,40.71782143,-73.97628939,312,Allen St & E Houston St,40.722055,-73.989111,21333,Subscriber,1966.0,1
2308,389,12/1/2014 07:49:12,12/1/2014 07:55:41,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15509,Subscriber,1975.0,1
2309,471,12/1/2014 07:49:20,12/1/2014 07:57:11,383,Greenwich Ave & Charles St,40.735238,-74.000271,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15432,Subscriber,1962.0,2
2310,984,12/1/2014 07:49:20,12/1/2014 08:05:44,2004,6 Ave & Broome St,40.724399,-74.004704,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,21431,Subscriber,1963.0,1
2311,819,12/1/2014 07:49:22,12/1/2014 08:03:01,404,9 Ave & W 14 St,40.7405826,-74.00550867,329,Greenwich St & N Moore St,40.72043411,-74.01020609,18324,Subscriber,1957.0,1
2312,881,12/1/2014 07:49:23,12/1/2014 08:04:04,445,E 10 St & Avenue A,40.72740794,-73.98142006,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,20267,Subscriber,1979.0,1
2313,1344,12/1/2014 07:49:25,12/1/2014 08:11:49,507,E 25 St & 2 Ave,40.73912601,-73.97973776,305,E 58 St & 3 Ave,40.76095756,-73.96724467,14689,Subscriber,1980.0,1
2314,502,12/1/2014 07:49:25,12/1/2014 07:57:47,394,E 9 St & Avenue C,40.72521311,-73.97768752,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18710,Subscriber,1988.0,2
2315,1148,12/1/2014 07:49:28,12/1/2014 08:08:36,428,E 3 St & 1 Ave,40.72467721,-73.98783413,505,6 Ave & W 33 St,40.74901271,-73.98848395,21539,Subscriber,1988.0,1
2316,222,12/1/2014 07:49:28,12/1/2014 07:53:10,513,W 56 St & 10 Ave,40.768254,-73.988639,468,Broadway & W 55 St,40.7652654,-73.98192338,21623,Subscriber,1988.0,1
2317,1139,12/1/2014 07:49:32,12/1/2014 08:08:31,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,330,Reade St & Broadway,40.71450451,-74.00562789,15799,Subscriber,1982.0,1
2318,414,12/1/2014 07:49:34,12/1/2014 07:56:28,317,E 6 St & Avenue B,40.72453734,-73.98185424,293,Lafayette St & E 8 St,40.73028666,-73.9907647,20642,Subscriber,1976.0,1
2319,282,12/1/2014 07:49:35,12/1/2014 07:54:17,490,8 Ave & W 33 St,40.751551,-73.993934,526,E 33 St & 5 Ave,40.74765947,-73.98490707,17456,Subscriber,1968.0,1
2320,303,12/1/2014 07:49:36,12/1/2014 07:54:39,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,379,W 31 St & 7 Ave,40.749156,-73.9916,19388,Subscriber,1979.0,1
2321,392,12/1/2014 07:49:38,12/1/2014 07:56:10,418,Front St & Gold St,40.70224,-73.982578,418,Front St & Gold St,40.70224,-73.982578,21190,Subscriber,1985.0,1
2322,260,12/1/2014 07:49:46,12/1/2014 07:54:06,448,W 37 St & 10 Ave,40.75660359,-73.9979009,490,8 Ave & W 33 St,40.751551,-73.993934,19187,Subscriber,1981.0,2
2323,343,12/1/2014 07:49:50,12/1/2014 07:55:33,362,Broadway & W 37 St,40.75172632,-73.98753523,444,Broadway & W 24 St,40.742354299999995,-73.98915076,17437,Subscriber,1974.0,1
